company_id,company_name,invoice_id,supplier_name,category,invoice_date,due_date,amount,status,payment_date,days_late_or_early
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00452,Gebaeck Grosshandel OWL,COGS,2023-01-09,2023-01-16,119.00,paid,2023-01-10,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00454,Buero- und Ladenausstattung Krause,Operating Expense,2023-01-04,2023-01-18,189.00,paid,2023-01-11,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00068,Telekom Business,Utilities,2022-12-28,2023-01-18,151.00,paid,2022-12-31,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00456,Buero- und Ladenausstattung Krause,Operating Expense,2023-01-05,2023-01-19,455.00,paid,2023-01-12,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6037,Milchhof Bielefeld,COGS,2023-01-10,2023-01-22,1972.52,paid,2023-01-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00070,Kaffeezubehoer Handel Weber,Supplies,2023-01-11,2023-01-25,519.00,paid,2023-01-14,-11
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6038,Gebaeck Grosshandel OWL,COGS,2023-01-17,2023-01-28,2367.02,paid,2023-01-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00439,Immobilien Bielefeld Mitte (Miete),Operating Expense,2022-12-31,2023-01-30,328.00,paid,2022-12-31,-30
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00441,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-01-01,2023-01-31,421.00,paid,2023-01-01,-30
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00071,Gastro Einweg GmbH,Supplies,2023-01-17,2023-01-31,176.00,paid,2023-01-21,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00464,Stadtwerke Bielefeld (Energie),Operating Expense,2023-01-14,2023-02-04,364.00,paid,2023-01-19,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00073,IT Service OWL,Other,2023-01-22,2023-02-05,362.00,paid,2023-01-28,-8
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00477,Buero- und Ladenausstattung Krause,Operating Expense,2023-01-23,2023-02-06,312.00,paid,2023-01-30,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00450,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-01-09,2023-02-08,217.00,paid,2023-01-09,-30
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00474,Stadtwerke Bielefeld (Energie),Operating Expense,2023-01-23,2023-02-13,448.00,paid,2023-01-28,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00075,Buerobedarf Krause,Other,2023-01-31,2023-02-14,170.00,paid,2023-02-04,-10
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6039,Nordbohnen Roastery,COGS,2023-02-03,2023-02-15,2981.94,paid,2023-02-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00076,IT Service OWL,Other,2023-02-05,2023-02-19,544.00,paid,2023-02-11,-8
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00494,Buero- und Ladenausstattung Krause,Operating Expense,2023-02-07,2023-02-21,114.00,paid,2023-02-14,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6040,Milchhof Bielefeld,COGS,2023-02-10,2023-02-22,1656.63,paid,2023-02-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00501,Nordbohnen Roastery,COGS,2023-02-16,2023-02-23,185.00,paid,2023-02-19,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00498,Buero- und Ladenausstattung Krause,Operating Expense,2023-02-10,2023-02-24,196.00,paid,2023-02-17,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00491,Stadtwerke Bielefeld (Energie),Operating Expense,2023-02-07,2023-02-28,233.00,paid,2023-02-12,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6041,Gebaeck Grosshandel OWL,COGS,2023-02-17,2023-02-28,1987.96,paid,2023-02-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00077,Stadtwerke Bielefeld (Energie),Utilities,2023-02-13,2023-03-06,551.00,paid,2023-02-18,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00078,Print & Flyer Muller,Marketing,2023-02-19,2023-03-12,271.00,paid,2023-02-25,-15
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9000,Buero- und Ladenausstattung Krause,Operating Expense,2023-02-10,2023-03-12,8500.00,paid,2023-02-14,-26
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6042,Nordbohnen Roastery,COGS,2023-03-03,2023-03-15,2293.74,paid,2023-03-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00511,Stadtwerke Bielefeld (Energie),Operating Expense,2023-02-23,2023-03-16,214.00,paid,2023-02-28,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00080,Buerobedarf Krause,Other,2023-03-07,2023-03-21,376.00,paid,2023-03-11,-10
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00079,Telekom Business,Utilities,2023-03-01,2023-03-22,478.00,paid,2023-03-04,-18
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6043,Milchhof Bielefeld,COGS,2023-03-10,2023-03-22,1274.30,paid,2023-03-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00082,IT Service OWL,Other,2023-03-12,2023-03-26,370.00,paid,2023-03-18,-8
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6044,Gebaeck Grosshandel OWL,COGS,2023-03-17,2023-03-28,1529.16,paid,2023-03-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00528,Stadtwerke Bielefeld (Energie),Operating Expense,2023-03-11,2023-04-01,396.00,paid,2023-03-16,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00083,IT Service OWL,Other,2023-03-19,2023-04-02,224.00,paid,2023-03-25,-8
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00544,Buero- und Ladenausstattung Krause,Operating Expense,2023-03-22,2023-04-05,279.00,paid,2023-03-29,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00552,Gebaeck Grosshandel OWL,COGS,2023-04-04,2023-04-11,288.00,paid,2023-04-05,-6
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6045,Nordbohnen Roastery,COGS,2023-04-03,2023-04-15,2220.85,paid,2023-04-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00530,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-03-17,2023-04-16,445.00,paid,2023-03-17,-30
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00084,Telekom Business,Utilities,2023-03-29,2023-04-19,148.00,paid,2023-04-01,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00537,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-03-23,2023-04-22,390.00,paid,2023-03-23,-30
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6046,Milchhof Bielefeld,COGS,2023-04-10,2023-04-22,1233.80,paid,2023-04-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00085,Telekom Business,Utilities,2023-04-05,2023-04-26,149.00,paid,2023-04-08,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00560,Stadtwerke Bielefeld (Energie),Operating Expense,2023-04-07,2023-04-28,177.00,paid,2023-04-12,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6047,Gebaeck Grosshandel OWL,COGS,2023-04-17,2023-04-28,1480.56,paid,2023-04-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00573,Gebaeck Grosshandel OWL,COGS,2023-04-22,2023-04-29,153.00,paid,2023-04-23,-6
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00086,Print & Flyer Muller,Marketing,2023-04-09,2023-04-30,266.00,paid,2023-04-15,-15
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00565,Stadtwerke Bielefeld (Energie),Operating Expense,2023-04-11,2023-05-02,154.00,paid,2023-04-16,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00580,Nordbohnen Roastery,COGS,2023-04-25,2023-05-02,497.00,paid,2023-04-28,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00584,Buero- und Ladenausstattung Krause,Operating Expense,2023-04-24,2023-05-08,135.00,paid,2023-05-01,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00088,Telekom Business,Utilities,2023-04-19,2023-05-10,341.00,paid,2023-04-22,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00577,Stadtwerke Bielefeld (Energie),Operating Expense,2023-04-21,2023-05-12,195.00,paid,2023-04-26,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00090,Stadtwerke Bielefeld (Energie),Utilities,2023-04-24,2023-05-15,325.00,paid,2023-04-29,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6048,Nordbohnen Roastery,COGS,2023-05-03,2023-05-15,2167.08,paid,2023-05-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00092,IT Service OWL,Other,2023-05-07,2023-05-21,575.00,paid,2023-05-13,-8
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6049,Milchhof Bielefeld,COGS,2023-05-10,2023-05-22,1203.94,paid,2023-05-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00091,Social Ads Agentur Bielefeld,Marketing,2023-05-04,2023-05-25,249.00,paid,2023-05-06,-19
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00604,Buero- und Ladenausstattung Krause,Operating Expense,2023-05-13,2023-05-27,128.00,paid,2023-05-20,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6050,Gebaeck Grosshandel OWL,COGS,2023-05-17,2023-05-28,1444.72,paid,2023-05-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00608,Gebaeck Grosshandel OWL,COGS,2023-05-22,2023-05-29,455.00,paid,2023-05-23,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00613,Gebaeck Grosshandel OWL,COGS,2023-05-26,2023-06-02,126.00,paid,2023-05-27,-6
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00093,Print & Flyer Muller,Marketing,2023-05-14,2023-06-04,556.00,paid,2023-05-20,-15
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00094,Gastro Einweg GmbH,Supplies,2023-05-23,2023-06-06,353.00,paid,2023-05-27,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00622,Nordbohnen Roastery,COGS,2023-06-01,2023-06-08,470.00,paid,2023-06-04,-4
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6051,Nordbohnen Roastery,COGS,2023-06-03,2023-06-15,2104.87,paid,2023-06-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00635,Nordbohnen Roastery,COGS,2023-06-12,2023-06-19,300.00,paid,2023-06-15,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00096,Telekom Business,Utilities,2023-05-31,2023-06-21,184.00,paid,2023-06-03,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00637,Gebaeck Grosshandel OWL,COGS,2023-06-15,2023-06-22,116.00,paid,2023-06-16,-6
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6052,Milchhof Bielefeld,COGS,2023-06-10,2023-06-22,1169.37,paid,2023-06-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00098,Buerobedarf Krause,Other,2023-06-13,2023-06-27,586.00,paid,2023-06-17,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00631,Stadtwerke Bielefeld (Energie),Operating Expense,2023-06-07,2023-06-28,247.00,paid,2023-06-12,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6053,Gebaeck Grosshandel OWL,COGS,2023-06-17,2023-06-28,1403.25,paid,2023-06-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00646,Gebaeck Grosshandel OWL,COGS,2023-06-22,2023-06-29,429.00,paid,2023-06-23,-6
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00097,Social Ads Agentur Bielefeld,Marketing,2023-06-08,2023-06-29,224.00,paid,2023-06-10,-19
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00099,Gastro Einweg GmbH,Supplies,2023-06-20,2023-07-04,167.00,paid,2023-06-24,-10
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9001,Kaeltetechnik Ostwestfalen GmbH,Operating Expense,2023-06-05,2023-07-05,19500.00,paid,2023-06-12,-23
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00662,Nordbohnen Roastery,COGS,2023-07-05,2023-07-12,427.00,paid,2023-07-08,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00100,Kaffeezubehoer Handel Weber,Supplies,2023-06-28,2023-07-12,266.00,paid,2023-07-01,-11
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6054,Nordbohnen Roastery,COGS,2023-07-03,2023-07-15,2719.24,paid,2023-07-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9003,Stadtwerke Bielefeld (Energie),Operating Expense,2023-06-15,2023-07-15,950.00,paid,2023-06-20,-25
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00641,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-06-19,2023-07-19,328.00,paid,2023-06-19,-30
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6055,Milchhof Bielefeld,COGS,2023-07-10,2023-07-22,1510.69,paid,2023-07-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00102,Social Ads Agentur Bielefeld,Marketing,2023-07-06,2023-07-27,263.00,paid,2023-07-08,-19
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6056,Gebaeck Grosshandel OWL,COGS,2023-07-17,2023-07-28,1812.83,paid,2023-07-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00668,Stadtwerke Bielefeld (Energie),Operating Expense,2023-07-08,2023-07-29,258.00,paid,2023-07-13,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00670,Stadtwerke Bielefeld (Energie),Operating Expense,2023-07-09,2023-07-30,197.00,paid,2023-07-14,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00103,Print & Flyer Muller,Marketing,2023-07-09,2023-07-30,478.00,paid,2023-07-15,-15
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00681,Buero- und Ladenausstattung Krause,Operating Expense,2023-07-17,2023-07-31,346.00,paid,2023-07-24,-7
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9002,Buero- und Ladenausstattung Krause,Operating Expense,2023-07-01,2023-07-31,4200.00,paid,2023-07-08,-23
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00104,Buerobedarf Krause,Other,2023-07-18,2023-08-01,368.00,paid,2023-07-22,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00685,Gebaeck Grosshandel OWL,COGS,2023-07-26,2023-08-02,128.00,paid,2023-07-27,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00687,Gebaeck Grosshandel OWL,COGS,2023-07-27,2023-08-03,335.00,paid,2023-07-28,-6
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00106,Buerobedarf Krause,Other,2023-07-25,2023-08-08,527.00,paid,2023-07-29,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00697,Buero- und Ladenausstattung Krause,Operating Expense,2023-07-30,2023-08-13,292.00,paid,2023-08-06,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00699,Gebaeck Grosshandel OWL,COGS,2023-08-06,2023-08-13,498.00,paid,2023-08-07,-6
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9004,Stadtwerke Bielefeld (Energie),Operating Expense,2023-07-15,2023-08-14,1050.00,paid,2023-07-20,-25
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6057,Nordbohnen Roastery,COGS,2023-08-03,2023-08-15,2776.06,paid,2023-08-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00107,Kaffeezubehoer Handel Weber,Supplies,2023-08-02,2023-08-16,329.00,paid,2023-08-05,-11
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6058,Milchhof Bielefeld,COGS,2023-08-10,2023-08-22,1542.25,paid,2023-08-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00712,Nordbohnen Roastery,COGS,2023-08-16,2023-08-23,206.00,paid,2023-08-19,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00108,Kaffeezubehoer Handel Weber,Supplies,2023-08-09,2023-08-23,399.00,paid,2023-08-12,-11
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6059,Gebaeck Grosshandel OWL,COGS,2023-08-17,2023-08-28,1850.70,paid,2023-08-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00720,Nordbohnen Roastery,COGS,2023-08-23,2023-08-30,277.00,paid,2023-08-26,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00109,Telekom Business,Utilities,2023-08-16,2023-09-06,425.00,paid,2023-08-19,-18
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00110,Stadtwerke Bielefeld (Energie),Utilities,2023-08-21,2023-09-11,201.00,paid,2023-08-26,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00111,Buerobedarf Krause,Other,2023-08-29,2023-09-12,385.00,paid,2023-09-02,-10
code_and_coffee,Code & Coffee GmbH,SINV_stress_TXS9005,Stadtwerke Bielefeld (Energie),Operating Expense,2023-08-15,2023-09-14,1100.00,paid,2023-08-20,-25
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6060,Nordbohnen Roastery,COGS,2023-09-03,2023-09-15,3119.51,paid,2023-09-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00727,Stadtwerke Bielefeld (Energie),Operating Expense,2023-08-27,2023-09-17,204.00,paid,2023-09-01,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00729,Stadtwerke Bielefeld (Energie),Operating Expense,2023-08-28,2023-09-18,236.00,paid,2023-09-02,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00734,Stadtwerke Bielefeld (Energie),Operating Expense,2023-09-01,2023-09-22,223.00,paid,2023-09-06,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6061,Milchhof Bielefeld,COGS,2023-09-10,2023-09-22,1733.06,paid,2023-09-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00112,Social Ads Agentur Bielefeld,Marketing,2023-09-07,2023-09-28,541.00,paid,2023-09-09,-19
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6062,Gebaeck Grosshandel OWL,COGS,2023-09-17,2023-09-28,2079.68,paid,2023-09-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00756,Buero- und Ladenausstattung Krause,Operating Expense,2023-09-18,2023-10-02,462.00,paid,2023-09-25,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00114,Telekom Business,Utilities,2023-09-13,2023-10-04,402.00,paid,2023-09-16,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00761,Buero- und Ladenausstattung Krause,Operating Expense,2023-09-22,2023-10-06,323.00,paid,2023-09-29,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00736,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-09-07,2023-10-07,136.00,paid,2023-09-07,-30
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00115,Print & Flyer Muller,Marketing,2023-09-17,2023-10-08,545.00,paid,2023-09-23,-15
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00116,IT Service OWL,Other,2023-09-24,2023-10-08,111.00,paid,2023-09-30,-8
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00767,Gebaeck Grosshandel OWL,COGS,2023-10-03,2023-10-10,173.00,paid,2023-10-04,-6
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6063,Nordbohnen Roastery,COGS,2023-10-03,2023-10-15,3430.57,paid,2023-10-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00117,Buerobedarf Krause,Other,2023-10-03,2023-10-17,567.00,paid,2023-10-07,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00751,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-09-21,2023-10-21,254.00,paid,2023-09-21,-30
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6064,Milchhof Bielefeld,COGS,2023-10-10,2023-10-22,1905.87,paid,2023-10-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00783,Gebaeck Grosshandel OWL,COGS,2023-10-17,2023-10-24,494.00,paid,2023-10-18,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00787,Buero- und Ladenausstattung Krause,Operating Expense,2023-10-14,2023-10-28,325.00,paid,2023-10-21,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6065,Gebaeck Grosshandel OWL,COGS,2023-10-17,2023-10-28,2287.05,paid,2023-10-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00777,Stadtwerke Bielefeld (Energie),Operating Expense,2023-10-08,2023-10-29,219.00,paid,2023-10-13,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00120,Buerobedarf Krause,Other,2023-10-17,2023-10-31,567.00,paid,2023-10-21,-10
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00118,Telekom Business,Utilities,2023-10-11,2023-11-01,378.00,paid,2023-10-14,-18
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00796,Buero- und Ladenausstattung Krause,Operating Expense,2023-10-21,2023-11-04,191.00,paid,2023-10-28,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00793,Stadtwerke Bielefeld (Energie),Operating Expense,2023-10-21,2023-11-11,183.00,paid,2023-10-26,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00810,Nordbohnen Roastery,COGS,2023-11-06,2023-11-13,126.00,paid,2023-11-09,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00808,Buero- und Ladenausstattung Krause,Operating Expense,2023-11-01,2023-11-15,244.00,paid,2023-11-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6066,Nordbohnen Roastery,COGS,2023-11-03,2023-11-15,3412.50,paid,2023-11-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00121,Social Ads Agentur Bielefeld,Marketing,2023-10-26,2023-11-16,220.00,paid,2023-10-28,-19
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00123,Stadtwerke Bielefeld (Energie),Utilities,2023-10-30,2023-11-20,565.00,paid,2023-11-04,-16
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00821,Nordbohnen Roastery,COGS,2023-11-14,2023-11-21,216.00,paid,2023-11-17,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00124,Gastro Einweg GmbH,Supplies,2023-11-07,2023-11-21,371.00,paid,2023-11-11,-10
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6067,Milchhof Bielefeld,COGS,2023-11-10,2023-11-22,1895.83,paid,2023-11-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6068,Gebaeck Grosshandel OWL,COGS,2023-11-17,2023-11-28,2275.00,paid,2023-11-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00832,Gebaeck Grosshandel OWL,COGS,2023-11-26,2023-12-03,175.00,paid,2023-11-27,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00837,Nordbohnen Roastery,COGS,2023-11-27,2023-12-04,452.00,paid,2023-11-30,-4
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00128,Kaffeezubehoer Handel Weber,Supplies,2023-11-22,2023-12-06,460.00,paid,2023-11-25,-11
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00126,Social Ads Agentur Bielefeld,Marketing,2023-11-16,2023-12-07,241.00,paid,2023-11-18,-19
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00812,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-11-10,2023-12-10,448.00,paid,2023-11-10,-30
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00849,Nordbohnen Roastery,COGS,2023-12-06,2023-12-13,140.00,paid,2023-12-09,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00817,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-11-14,2023-12-14,372.00,paid,2023-11-14,-30
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6069,Nordbohnen Roastery,COGS,2023-12-03,2023-12-15,3409.33,paid,2023-12-08,-7
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00129,Stadtwerke Bielefeld (Energie),Utilities,2023-11-27,2023-12-18,556.00,paid,2023-12-02,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00130,Gastro Einweg GmbH,Supplies,2023-12-05,2023-12-19,289.00,paid,2023-12-09,-10
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00858,Nordbohnen Roastery,COGS,2023-12-14,2023-12-21,287.00,paid,2023-12-17,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00845,Stadtwerke Bielefeld (Energie),Operating Expense,2023-12-01,2023-12-22,404.00,paid,2023-12-06,-16
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6070,Milchhof Bielefeld,COGS,2023-12-10,2023-12-22,1894.07,paid,2023-12-15,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00867,Nordbohnen Roastery,COGS,2023-12-20,2023-12-27,399.00,paid,2023-12-23,-4
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00834,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-11-28,2023-12-28,179.00,paid,2023-11-28,-30
code_and_coffee,Code & Coffee GmbH,SINV_ingredient_TXI6071,Gebaeck Grosshandel OWL,COGS,2023-12-17,2023-12-28,2272.88,paid,2023-12-22,-6
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00865,Buero- und Ladenausstattung Krause,Operating Expense,2023-12-15,2023-12-29,218.00,paid,2023-12-22,-7
code_and_coffee,Code & Coffee GmbH,SINV_checking_main_TX00839,Immobilien Bielefeld Mitte (Miete),Operating Expense,2023-12-01,2023-12-31,176.00,paid,2023-12-01,-30
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00131,Stadtwerke Bielefeld (Energie),Utilities,2023-12-11,2024-01-01,410.00,paid,2023-12-16,-16
code_and_coffee,Code & Coffee GmbH,SINV_credit_card_CC00132,Buerobedarf Krause,Other,2023-12-19,2024-01-02,242.00,paid,2023-12-23,-10
