company_id,company_name,date,checking_main_balance,checking_secondary_balance,consolidated_cash_balance
code_and_coffee,Code & Coffee GmbH,2022-11-28,113549.18,7785.00,121334.18
code_and_coffee,Code & Coffee GmbH,2022-11-29,114585.18,7785.00,122370.18
code_and_coffee,Code & Coffee GmbH,2022-11-30,115766.77,7785.00,123551.77
code_and_coffee,Code & Coffee GmbH,2022-12-01,113116.77,11314.00,124430.77
code_and_coffee,Code & Coffee GmbH,2022-12-02,114729.14,11314.00,126043.14
code_and_coffee,Code & Coffee GmbH,2022-12-03,115442.14,11314.00,126756.14
code_and_coffee,Code & Coffee GmbH,2022-12-04,116612.14,11314.00,127926.14
code_and_coffee,Code & Coffee GmbH,2022-12-05,117381.14,11314.00,128695.14
code_and_coffee,Code & Coffee GmbH,2022-12-06,117624.14,11314.00,128938.14
code_and_coffee,Code & Coffee GmbH,2022-12-07,118434.14,11314.00,129748.14
code_and_coffee,Code & Coffee GmbH,2022-12-08,116168.28,11314.00,127482.28
code_and_coffee,Code & Coffee GmbH,2022-12-09,117360.28,11314.00,128674.28
code_and_coffee,Code & Coffee GmbH,2022-12-10,118353.28,11314.00,129667.28
code_and_coffee,Code & Coffee GmbH,2022-12-11,118849.28,11314.00,130163.28
code_and_coffee,Code & Coffee GmbH,2022-12-12,119204.28,11314.00,130518.28
code_and_coffee,Code & Coffee GmbH,2022-12-13,119785.28,11314.00,131099.28
code_and_coffee,Code & Coffee GmbH,2022-12-14,120696.28,11314.00,132010.28
code_and_coffee,Code & Coffee GmbH,2022-12-15,115629.47,8536.00,124165.47
code_and_coffee,Code & Coffee GmbH,2022-12-16,116437.47,8536.00,124973.47
code_and_coffee,Code & Coffee GmbH,2022-12-17,117364.47,8536.00,125900.47
code_and_coffee,Code & Coffee GmbH,2022-12-18,118097.47,8536.00,126633.47
code_and_coffee,Code & Coffee GmbH,2022-12-19,119220.47,8536.00,127756.47
code_and_coffee,Code & Coffee GmbH,2022-12-20,120002.47,8536.00,128538.47
code_and_coffee,Code & Coffee GmbH,2022-12-21,121677.86,8536.00,130213.86
code_and_coffee,Code & Coffee GmbH,2022-12-22,120440.28,8536.00,128976.28
code_and_coffee,Code & Coffee GmbH,2022-12-23,121582.28,8536.00,130118.28
code_and_coffee,Code & Coffee GmbH,2022-12-24,122646.28,8536.00,131182.28
code_and_coffee,Code & Coffee GmbH,2022-12-25,123722.28,8536.00,132258.28
code_and_coffee,Code & Coffee GmbH,2022-12-26,123999.28,8536.00,132535.28
code_and_coffee,Code & Coffee GmbH,2022-12-27,124768.28,8536.00,133304.28
code_and_coffee,Code & Coffee GmbH,2022-12-28,125471.28,8536.00,134007.28
code_and_coffee,Code & Coffee GmbH,2022-12-29,126616.28,8536.00,135152.28
code_and_coffee,Code & Coffee GmbH,2022-12-30,127174.28,8536.00,135710.28
code_and_coffee,Code & Coffee GmbH,2022-12-31,127788.28,8536.00,136324.28
code_and_coffee,Code & Coffee GmbH,2023-01-01,123406.28,13604.00,137010.28
code_and_coffee,Code & Coffee GmbH,2023-01-02,124325.28,13604.00,137929.28
code_and_coffee,Code & Coffee GmbH,2023-01-03,125359.28,13604.00,138963.28
code_and_coffee,Code & Coffee GmbH,2023-01-04,126427.28,13604.00,140031.28
code_and_coffee,Code & Coffee GmbH,2023-01-05,127612.28,13604.00,141216.28
code_and_coffee,Code & Coffee GmbH,2023-01-06,128752.28,13604.00,142356.28
code_and_coffee,Code & Coffee GmbH,2023-01-07,129654.28,13604.00,143258.28
code_and_coffee,Code & Coffee GmbH,2023-01-08,127237.74,13604.00,140841.74
code_and_coffee,Code & Coffee GmbH,2023-01-09,127852.74,13604.00,141456.74
code_and_coffee,Code & Coffee GmbH,2023-01-10,129279.03,13604.00,142883.03
code_and_coffee,Code & Coffee GmbH,2023-01-11,129929.03,13604.00,143533.03
code_and_coffee,Code & Coffee GmbH,2023-01-12,130555.03,13604.00,144159.03
code_and_coffee,Code & Coffee GmbH,2023-01-13,131745.03,13604.00,145349.03
code_and_coffee,Code & Coffee GmbH,2023-01-14,132834.03,13604.00,146438.03
code_and_coffee,Code & Coffee GmbH,2023-01-15,129005.51,9255.00,138260.51
code_and_coffee,Code & Coffee GmbH,2023-01-16,130625.60,9255.00,139880.60
code_and_coffee,Code & Coffee GmbH,2023-01-17,131337.60,9255.00,140592.60
code_and_coffee,Code & Coffee GmbH,2023-01-18,132120.60,9255.00,141375.60
code_and_coffee,Code & Coffee GmbH,2023-01-19,132556.60,9255.00,141811.60
code_and_coffee,Code & Coffee GmbH,2023-01-20,133654.60,9255.00,142909.60
code_and_coffee,Code & Coffee GmbH,2023-01-21,134772.60,9255.00,144027.60
code_and_coffee,Code & Coffee GmbH,2023-01-22,133409.58,9255.00,142664.58
code_and_coffee,Code & Coffee GmbH,2023-01-23,133894.58,9255.00,143149.58
code_and_coffee,Code & Coffee GmbH,2023-01-24,134927.58,9255.00,144182.58
code_and_coffee,Code & Coffee GmbH,2023-01-25,136085.58,9255.00,145340.58
code_and_coffee,Code & Coffee GmbH,2023-01-26,136860.58,9255.00,146115.58
code_and_coffee,Code & Coffee GmbH,2023-01-27,137560.58,9255.00,146815.58
code_and_coffee,Code & Coffee GmbH,2023-01-28,138837.73,9255.00,148092.73
code_and_coffee,Code & Coffee GmbH,2023-01-29,139897.73,9255.00,149152.73
code_and_coffee,Code & Coffee GmbH,2023-01-30,140242.73,9255.00,149497.73
code_and_coffee,Code & Coffee GmbH,2023-01-31,140946.73,9255.00,150201.73
code_and_coffee,Code & Coffee GmbH,2023-02-01,136576.73,14402.00,150978.73
code_and_coffee,Code & Coffee GmbH,2023-02-02,137407.73,14402.00,151809.73
code_and_coffee,Code & Coffee GmbH,2023-02-03,138148.73,14402.00,152550.73
code_and_coffee,Code & Coffee GmbH,2023-02-04,139143.73,14402.00,153545.73
code_and_coffee,Code & Coffee GmbH,2023-02-05,139946.73,14402.00,154348.73
code_and_coffee,Code & Coffee GmbH,2023-02-06,140824.73,14402.00,155226.73
code_and_coffee,Code & Coffee GmbH,2023-02-07,141876.73,14402.00,156278.73
code_and_coffee,Code & Coffee GmbH,2023-02-08,139736.79,14402.00,154138.79
code_and_coffee,Code & Coffee GmbH,2023-02-09,140580.79,14402.00,154982.79
code_and_coffee,Code & Coffee GmbH,2023-02-10,141729.79,14402.00,156131.79
code_and_coffee,Code & Coffee GmbH,2023-02-11,142532.79,14402.00,156934.79
code_and_coffee,Code & Coffee GmbH,2023-02-12,143037.79,14402.00,157439.79
code_and_coffee,Code & Coffee GmbH,2023-02-13,144127.79,14402.00,158529.79
code_and_coffee,Code & Coffee GmbH,2023-02-14,136254.79,14402.00,150656.79
code_and_coffee,Code & Coffee GmbH,2023-02-15,133105.16,9932.00,143037.16
code_and_coffee,Code & Coffee GmbH,2023-02-16,134448.43,9932.00,144380.43
code_and_coffee,Code & Coffee GmbH,2023-02-17,135108.43,9932.00,145040.43
code_and_coffee,Code & Coffee GmbH,2023-02-18,136292.43,9932.00,146224.43
code_and_coffee,Code & Coffee GmbH,2023-02-19,137095.43,9932.00,147027.43
code_and_coffee,Code & Coffee GmbH,2023-02-20,137804.43,9932.00,147736.43
code_and_coffee,Code & Coffee GmbH,2023-02-21,138833.43,9932.00,148765.43
code_and_coffee,Code & Coffee GmbH,2023-02-22,137838.47,9932.00,147770.47
code_and_coffee,Code & Coffee GmbH,2023-02-23,138840.47,9932.00,148772.47
code_and_coffee,Code & Coffee GmbH,2023-02-24,139755.47,9932.00,149687.47
code_and_coffee,Code & Coffee GmbH,2023-02-25,140469.47,9932.00,150401.47
code_and_coffee,Code & Coffee GmbH,2023-02-26,141429.47,9932.00,151361.47
code_and_coffee,Code & Coffee GmbH,2023-02-27,142452.47,9932.00,152384.47
code_and_coffee,Code & Coffee GmbH,2023-02-28,143067.47,9932.00,152999.47
code_and_coffee,Code & Coffee GmbH,2023-03-01,139136.47,14554.00,153690.47
code_and_coffee,Code & Coffee GmbH,2023-03-02,139818.47,14554.00,154372.47
code_and_coffee,Code & Coffee GmbH,2023-03-03,140228.47,14554.00,154782.47
code_and_coffee,Code & Coffee GmbH,2023-03-04,141882.86,14554.00,156436.86
code_and_coffee,Code & Coffee GmbH,2023-03-05,142481.86,14554.00,157035.86
code_and_coffee,Code & Coffee GmbH,2023-03-06,143226.86,14554.00,157780.86
code_and_coffee,Code & Coffee GmbH,2023-03-07,144021.86,14554.00,158575.86
code_and_coffee,Code & Coffee GmbH,2023-03-08,142231.12,14554.00,156785.12
code_and_coffee,Code & Coffee GmbH,2023-03-09,142741.12,14554.00,157295.12
code_and_coffee,Code & Coffee GmbH,2023-03-10,143311.12,14554.00,157865.12
code_and_coffee,Code & Coffee GmbH,2023-03-11,144066.12,14554.00,158620.12
code_and_coffee,Code & Coffee GmbH,2023-03-12,144598.12,14554.00,159152.12
code_and_coffee,Code & Coffee GmbH,2023-03-13,144605.12,14554.00,159159.12
code_and_coffee,Code & Coffee GmbH,2023-03-14,145096.12,14554.00,159650.12
code_and_coffee,Code & Coffee GmbH,2023-03-15,141735.82,10429.00,152164.82
code_and_coffee,Code & Coffee GmbH,2023-03-16,141767.82,10429.00,152196.82
code_and_coffee,Code & Coffee GmbH,2023-03-17,141978.82,10429.00,152407.82
code_and_coffee,Code & Coffee GmbH,2023-03-18,142559.82,10429.00,152988.82
code_and_coffee,Code & Coffee GmbH,2023-03-19,142959.82,10429.00,153388.82
code_and_coffee,Code & Coffee GmbH,2023-03-20,143413.82,10429.00,153842.82
code_and_coffee,Code & Coffee GmbH,2023-03-21,144211.82,10429.00,154640.82
code_and_coffee,Code & Coffee GmbH,2023-03-22,143390.66,10429.00,153819.66
code_and_coffee,Code & Coffee GmbH,2023-03-23,143712.66,10429.00,154141.66
code_and_coffee,Code & Coffee GmbH,2023-03-24,144136.66,10429.00,154565.66
code_and_coffee,Code & Coffee GmbH,2023-03-25,144829.66,10429.00,155258.66
code_and_coffee,Code & Coffee GmbH,2023-03-26,145438.66,10429.00,155867.66
code_and_coffee,Code & Coffee GmbH,2023-03-27,146184.66,10429.00,156613.66
code_and_coffee,Code & Coffee GmbH,2023-03-28,146947.66,10429.00,157376.66
code_and_coffee,Code & Coffee GmbH,2023-03-29,147249.66,10429.00,157678.66
code_and_coffee,Code & Coffee GmbH,2023-03-30,148434.04,10429.00,158863.04
code_and_coffee,Code & Coffee GmbH,2023-03-31,150020.54,10429.00,160449.54
code_and_coffee,Code & Coffee GmbH,2023-04-01,146630.54,14368.00,160998.54
code_and_coffee,Code & Coffee GmbH,2023-04-02,147399.54,14368.00,161767.54
code_and_coffee,Code & Coffee GmbH,2023-04-03,148135.54,14368.00,162503.54
code_and_coffee,Code & Coffee GmbH,2023-04-04,148711.54,14368.00,163079.54
code_and_coffee,Code & Coffee GmbH,2023-04-05,149164.54,14368.00,163532.54
code_and_coffee,Code & Coffee GmbH,2023-04-06,149890.54,14368.00,164258.54
code_and_coffee,Code & Coffee GmbH,2023-04-07,150430.54,14368.00,164798.54
code_and_coffee,Code & Coffee GmbH,2023-04-08,148987.69,14368.00,163355.69
code_and_coffee,Code & Coffee GmbH,2023-04-09,149704.69,14368.00,164072.69
code_and_coffee,Code & Coffee GmbH,2023-04-10,150388.69,14368.00,164756.69
code_and_coffee,Code & Coffee GmbH,2023-04-11,151073.69,14368.00,165441.69
code_and_coffee,Code & Coffee GmbH,2023-04-12,151314.69,14368.00,165682.69
code_and_coffee,Code & Coffee GmbH,2023-04-13,151888.69,14368.00,166256.69
code_and_coffee,Code & Coffee GmbH,2023-04-14,152400.69,14368.00,166768.69
code_and_coffee,Code & Coffee GmbH,2023-04-15,148124.89,11154.00,159278.89
code_and_coffee,Code & Coffee GmbH,2023-04-16,148501.89,11154.00,159655.89
code_and_coffee,Code & Coffee GmbH,2023-04-17,148550.89,11154.00,159704.89
code_and_coffee,Code & Coffee GmbH,2023-04-18,149315.89,11154.00,160469.89
code_and_coffee,Code & Coffee GmbH,2023-04-19,149801.89,11154.00,160955.89
code_and_coffee,Code & Coffee GmbH,2023-04-20,150488.89,11154.00,161642.89
code_and_coffee,Code & Coffee GmbH,2023-04-21,151236.89,11154.00,162390.89
code_and_coffee,Code & Coffee GmbH,2023-04-22,150468.33,11154.00,161622.33
code_and_coffee,Code & Coffee GmbH,2023-04-23,150969.33,11154.00,162123.33
code_and_coffee,Code & Coffee GmbH,2023-04-24,151300.33,11154.00,162454.33
code_and_coffee,Code & Coffee GmbH,2023-04-25,151750.33,11154.00,162904.33
code_and_coffee,Code & Coffee GmbH,2023-04-26,152218.33,11154.00,163372.33
code_and_coffee,Code & Coffee GmbH,2023-04-27,153017.33,11154.00,164171.33
code_and_coffee,Code & Coffee GmbH,2023-04-28,153084.33,11154.00,164238.33
code_and_coffee,Code & Coffee GmbH,2023-04-29,153490.33,11154.00,164644.33
code_and_coffee,Code & Coffee GmbH,2023-04-30,154050.33,11154.00,165204.33
code_and_coffee,Code & Coffee GmbH,2023-05-01,149080.33,16535.00,165615.33
code_and_coffee,Code & Coffee GmbH,2023-05-02,149667.33,16535.00,166202.33
code_and_coffee,Code & Coffee GmbH,2023-05-03,150451.33,16535.00,166986.33
code_and_coffee,Code & Coffee GmbH,2023-05-04,150861.33,16535.00,167396.33
code_and_coffee,Code & Coffee GmbH,2023-05-05,152510.86,16535.00,169045.86
code_and_coffee,Code & Coffee GmbH,2023-05-06,153028.86,16535.00,169563.86
code_and_coffee,Code & Coffee GmbH,2023-05-07,153688.86,16535.00,170223.86
code_and_coffee,Code & Coffee GmbH,2023-05-08,152176.78,16535.00,168711.78
code_and_coffee,Code & Coffee GmbH,2023-05-09,152801.78,16535.00,169336.78
code_and_coffee,Code & Coffee GmbH,2023-05-10,153555.78,16535.00,170090.78
code_and_coffee,Code & Coffee GmbH,2023-05-11,154296.78,16535.00,170831.78
code_and_coffee,Code & Coffee GmbH,2023-05-12,154776.78,16535.00,171311.78
code_and_coffee,Code & Coffee GmbH,2023-05-13,155295.78,16535.00,171830.78
code_and_coffee,Code & Coffee GmbH,2023-05-14,155909.78,16535.00,172444.78
code_and_coffee,Code & Coffee GmbH,2023-05-15,153402.84,11355.00,164757.84
code_and_coffee,Code & Coffee GmbH,2023-05-16,154010.84,11355.00,165365.84
code_and_coffee,Code & Coffee GmbH,2023-05-17,154449.84,11355.00,165804.84
code_and_coffee,Code & Coffee GmbH,2023-05-18,155129.84,11355.00,166484.84
code_and_coffee,Code & Coffee GmbH,2023-05-19,155774.84,11355.00,167129.84
code_and_coffee,Code & Coffee GmbH,2023-05-20,156049.84,11355.00,167404.84
code_and_coffee,Code & Coffee GmbH,2023-05-21,156546.84,11355.00,167901.84
code_and_coffee,Code & Coffee GmbH,2023-05-22,156333.80,11355.00,167688.80
code_and_coffee,Code & Coffee GmbH,2023-05-23,156405.80,11355.00,167760.80
code_and_coffee,Code & Coffee GmbH,2023-05-24,156838.80,11355.00,168193.80
code_and_coffee,Code & Coffee GmbH,2023-05-25,157390.80,11355.00,168745.80
code_and_coffee,Code & Coffee GmbH,2023-05-26,157865.80,11355.00,169220.80
code_and_coffee,Code & Coffee GmbH,2023-05-27,160049.57,11355.00,171404.57
code_and_coffee,Code & Coffee GmbH,2023-05-28,160735.57,11355.00,172090.57
code_and_coffee,Code & Coffee GmbH,2023-05-29,160840.57,11355.00,172195.57
code_and_coffee,Code & Coffee GmbH,2023-05-30,161476.57,11355.00,172831.57
code_and_coffee,Code & Coffee GmbH,2023-05-31,162269.57,11355.00,173624.57
code_and_coffee,Code & Coffee GmbH,2023-06-01,159484.57,14729.00,174213.57
code_and_coffee,Code & Coffee GmbH,2023-06-02,159947.57,14729.00,174676.57
code_and_coffee,Code & Coffee GmbH,2023-06-03,160656.57,14729.00,175385.57
code_and_coffee,Code & Coffee GmbH,2023-06-04,160892.57,14729.00,175621.57
code_and_coffee,Code & Coffee GmbH,2023-06-05,161320.57,14729.00,176049.57
code_and_coffee,Code & Coffee GmbH,2023-06-06,162015.57,14729.00,176744.57
code_and_coffee,Code & Coffee GmbH,2023-06-07,162578.57,14729.00,177307.57
code_and_coffee,Code & Coffee GmbH,2023-06-08,161167.70,14729.00,175896.70
code_and_coffee,Code & Coffee GmbH,2023-06-09,161876.70,14729.00,176605.70
code_and_coffee,Code & Coffee GmbH,2023-06-10,162386.70,14729.00,177115.70
code_and_coffee,Code & Coffee GmbH,2023-06-11,162854.70,14729.00,177583.70
code_and_coffee,Code & Coffee GmbH,2023-06-12,143756.70,14729.00,158485.70
code_and_coffee,Code & Coffee GmbH,2023-06-13,144382.70,14729.00,159111.70
code_and_coffee,Code & Coffee GmbH,2023-06-14,145118.70,14729.00,159847.70
code_and_coffee,Code & Coffee GmbH,2023-06-15,140423.33,11847.00,152270.33
code_and_coffee,Code & Coffee GmbH,2023-06-16,140779.33,11847.00,152626.33
code_and_coffee,Code & Coffee GmbH,2023-06-17,141395.33,11847.00,153242.33
code_and_coffee,Code & Coffee GmbH,2023-06-18,141898.33,11847.00,153745.33
code_and_coffee,Code & Coffee GmbH,2023-06-19,142008.33,11847.00,153855.33
code_and_coffee,Code & Coffee GmbH,2023-06-20,141629.33,11847.00,153476.33
code_and_coffee,Code & Coffee GmbH,2023-06-21,142130.33,11847.00,153977.33
code_and_coffee,Code & Coffee GmbH,2023-06-22,141401.08,11847.00,153248.08
code_and_coffee,Code & Coffee GmbH,2023-06-23,141676.08,11847.00,153523.08
code_and_coffee,Code & Coffee GmbH,2023-06-24,142386.08,11847.00,154233.08
code_and_coffee,Code & Coffee GmbH,2023-06-25,142797.08,11847.00,154644.08
code_and_coffee,Code & Coffee GmbH,2023-06-26,143412.08,11847.00,155259.08
code_and_coffee,Code & Coffee GmbH,2023-06-27,143960.08,11847.00,155807.08
code_and_coffee,Code & Coffee GmbH,2023-06-28,144733.08,11847.00,156580.08
code_and_coffee,Code & Coffee GmbH,2023-06-29,145332.08,11847.00,157179.08
code_and_coffee,Code & Coffee GmbH,2023-06-30,145820.08,11847.00,157667.08
code_and_coffee,Code & Coffee GmbH,2023-07-01,140494.08,17731.00,158225.08
code_and_coffee,Code & Coffee GmbH,2023-07-02,141358.08,17731.00,159089.08
code_and_coffee,Code & Coffee GmbH,2023-07-03,141593.08,17731.00,159324.08
code_and_coffee,Code & Coffee GmbH,2023-07-04,142291.08,17731.00,160022.08
code_and_coffee,Code & Coffee GmbH,2023-07-05,143072.08,17731.00,160803.08
code_and_coffee,Code & Coffee GmbH,2023-07-06,143821.08,17731.00,161552.08
code_and_coffee,Code & Coffee GmbH,2023-07-07,144655.08,17731.00,162386.08
code_and_coffee,Code & Coffee GmbH,2023-07-08,140664.08,17731.00,158395.08
code_and_coffee,Code & Coffee GmbH,2023-07-09,138758.84,17731.00,156489.84
code_and_coffee,Code & Coffee GmbH,2023-07-10,139339.84,17731.00,157070.84
code_and_coffee,Code & Coffee GmbH,2023-07-11,140210.84,17731.00,157941.84
code_and_coffee,Code & Coffee GmbH,2023-07-12,141111.84,17731.00,158842.84
code_and_coffee,Code & Coffee GmbH,2023-07-13,141455.84,17731.00,159186.84
code_and_coffee,Code & Coffee GmbH,2023-07-14,141865.84,17731.00,159596.84
code_and_coffee,Code & Coffee GmbH,2023-07-15,139384.15,12599.00,151983.15
code_and_coffee,Code & Coffee GmbH,2023-07-16,140357.15,12599.00,152956.15
code_and_coffee,Code & Coffee GmbH,2023-07-17,141220.15,12599.00,153819.15
code_and_coffee,Code & Coffee GmbH,2023-07-18,142095.15,12599.00,154694.15
code_and_coffee,Code & Coffee GmbH,2023-07-19,142943.15,12599.00,155542.15
code_and_coffee,Code & Coffee GmbH,2023-07-20,142789.15,12599.00,155388.15
code_and_coffee,Code & Coffee GmbH,2023-07-21,143304.15,12599.00,155903.15
code_and_coffee,Code & Coffee GmbH,2023-07-22,142098.32,12599.00,154697.32
code_and_coffee,Code & Coffee GmbH,2023-07-23,142908.32,12599.00,155507.32
code_and_coffee,Code & Coffee GmbH,2023-07-24,142379.32,12599.00,154978.32
code_and_coffee,Code & Coffee GmbH,2023-07-25,143019.32,12599.00,155618.32
code_and_coffee,Code & Coffee GmbH,2023-07-26,143614.32,12599.00,156213.32
code_and_coffee,Code & Coffee GmbH,2023-07-27,144024.32,12599.00,156623.32
code_and_coffee,Code & Coffee GmbH,2023-07-28,144665.32,12599.00,157264.32
code_and_coffee,Code & Coffee GmbH,2023-07-29,145436.32,12599.00,158035.32
code_and_coffee,Code & Coffee GmbH,2023-07-30,146174.32,12599.00,158773.32
code_and_coffee,Code & Coffee GmbH,2023-07-31,147087.32,12599.00,159686.32
code_and_coffee,Code & Coffee GmbH,2023-08-01,142580.32,17964.00,160544.32
code_and_coffee,Code & Coffee GmbH,2023-08-02,143144.32,17964.00,161108.32
code_and_coffee,Code & Coffee GmbH,2023-08-03,143646.32,17964.00,161610.32
code_and_coffee,Code & Coffee GmbH,2023-08-04,144521.32,17964.00,162485.32
code_and_coffee,Code & Coffee GmbH,2023-08-05,145344.32,17964.00,163308.32
code_and_coffee,Code & Coffee GmbH,2023-08-06,145844.32,17964.00,163808.32
code_and_coffee,Code & Coffee GmbH,2023-08-07,146339.32,17964.00,164303.32
code_and_coffee,Code & Coffee GmbH,2023-08-08,144439.26,17964.00,162403.26
code_and_coffee,Code & Coffee GmbH,2023-08-09,145078.26,17964.00,163042.26
code_and_coffee,Code & Coffee GmbH,2023-08-10,145870.26,17964.00,163834.26
code_and_coffee,Code & Coffee GmbH,2023-08-11,146796.26,17964.00,164760.26
code_and_coffee,Code & Coffee GmbH,2023-08-12,147590.26,17964.00,165554.26
code_and_coffee,Code & Coffee GmbH,2023-08-13,148391.26,17964.00,166355.26
code_and_coffee,Code & Coffee GmbH,2023-08-14,148952.26,17964.00,166916.26
code_and_coffee,Code & Coffee GmbH,2023-08-15,145825.01,13300.00,159125.01
code_and_coffee,Code & Coffee GmbH,2023-08-16,146584.01,13300.00,159884.01
code_and_coffee,Code & Coffee GmbH,2023-08-17,147231.01,13300.00,160531.01
code_and_coffee,Code & Coffee GmbH,2023-08-18,148040.01,13300.00,161340.01
code_and_coffee,Code & Coffee GmbH,2023-08-19,148826.01,13300.00,162126.01
code_and_coffee,Code & Coffee GmbH,2023-08-20,148538.01,13300.00,161838.01
code_and_coffee,Code & Coffee GmbH,2023-08-21,149278.01,13300.00,162578.01
code_and_coffee,Code & Coffee GmbH,2023-08-22,149023.83,13300.00,162323.83
code_and_coffee,Code & Coffee GmbH,2023-08-23,152493.14,13300.00,165793.14
code_and_coffee,Code & Coffee GmbH,2023-08-24,153207.14,13300.00,166507.14
code_and_coffee,Code & Coffee GmbH,2023-08-25,153805.14,13300.00,167105.14
code_and_coffee,Code & Coffee GmbH,2023-08-26,154268.14,13300.00,167568.14
code_and_coffee,Code & Coffee GmbH,2023-08-27,154829.14,13300.00,168129.14
code_and_coffee,Code & Coffee GmbH,2023-08-28,155331.14,13300.00,168631.14
code_and_coffee,Code & Coffee GmbH,2023-08-29,156316.14,13300.00,169616.14
code_and_coffee,Code & Coffee GmbH,2023-08-30,157196.14,13300.00,170496.14
code_and_coffee,Code & Coffee GmbH,2023-08-31,158024.14,13300.00,171324.14
code_and_coffee,Code & Coffee GmbH,2023-09-01,154025.14,18151.00,172176.14
code_and_coffee,Code & Coffee GmbH,2023-09-02,154611.14,18151.00,172762.14
code_and_coffee,Code & Coffee GmbH,2023-09-03,155719.14,18151.00,173870.14
code_and_coffee,Code & Coffee GmbH,2023-09-04,156588.14,18151.00,174739.14
code_and_coffee,Code & Coffee GmbH,2023-09-05,157327.14,18151.00,175478.14
code_and_coffee,Code & Coffee GmbH,2023-09-06,158198.14,18151.00,176349.14
code_and_coffee,Code & Coffee GmbH,2023-09-07,159150.14,18151.00,177301.14
code_and_coffee,Code & Coffee GmbH,2023-09-08,156905.63,18151.00,175056.63
code_and_coffee,Code & Coffee GmbH,2023-09-09,158057.63,18151.00,176208.63
code_and_coffee,Code & Coffee GmbH,2023-09-10,158870.63,18151.00,177021.63
code_and_coffee,Code & Coffee GmbH,2023-09-11,159307.63,18151.00,177458.63
code_and_coffee,Code & Coffee GmbH,2023-09-12,160121.63,18151.00,178272.63
code_and_coffee,Code & Coffee GmbH,2023-09-13,160876.63,18151.00,179027.63
code_and_coffee,Code & Coffee GmbH,2023-09-14,161615.63,18151.00,179766.63
code_and_coffee,Code & Coffee GmbH,2023-09-15,158139.57,13880.00,172019.57
code_and_coffee,Code & Coffee GmbH,2023-09-16,159054.57,13880.00,172934.57
code_and_coffee,Code & Coffee GmbH,2023-09-17,166480.41,13880.00,180360.41
code_and_coffee,Code & Coffee GmbH,2023-09-18,167238.41,13880.00,181118.41
code_and_coffee,Code & Coffee GmbH,2023-09-19,168106.41,13880.00,181986.41
code_and_coffee,Code & Coffee GmbH,2023-09-20,168850.41,13880.00,182730.41
code_and_coffee,Code & Coffee GmbH,2023-09-21,169465.41,13880.00,183345.41
code_and_coffee,Code & Coffee GmbH,2023-09-22,168091.73,13880.00,181971.73
code_and_coffee,Code & Coffee GmbH,2023-09-23,168835.73,13880.00,182715.73
code_and_coffee,Code & Coffee GmbH,2023-09-24,170033.73,13880.00,183913.73
code_and_coffee,Code & Coffee GmbH,2023-09-25,170696.73,13880.00,184576.73
code_and_coffee,Code & Coffee GmbH,2023-09-26,171553.73,13880.00,185433.73
code_and_coffee,Code & Coffee GmbH,2023-09-27,172334.73,13880.00,186214.73
code_and_coffee,Code & Coffee GmbH,2023-09-28,173239.73,13880.00,187119.73
code_and_coffee,Code & Coffee GmbH,2023-09-29,174395.63,13880.00,188275.63
code_and_coffee,Code & Coffee GmbH,2023-09-30,175140.63,13880.00,189020.63
code_and_coffee,Code & Coffee GmbH,2023-10-01,171426.63,18526.00,189952.63
code_and_coffee,Code & Coffee GmbH,2023-10-02,172756.07,18526.00,191282.07
code_and_coffee,Code & Coffee GmbH,2023-10-03,173903.07,18526.00,192429.07
code_and_coffee,Code & Coffee GmbH,2023-10-04,174592.07,18526.00,193118.07
code_and_coffee,Code & Coffee GmbH,2023-10-05,175515.07,18526.00,194041.07
code_and_coffee,Code & Coffee GmbH,2023-10-06,176626.07,18526.00,195152.07
code_and_coffee,Code & Coffee GmbH,2023-10-07,177547.07,18526.00,196073.07
code_and_coffee,Code & Coffee GmbH,2023-10-08,175093.50,18526.00,193619.50
code_and_coffee,Code & Coffee GmbH,2023-10-09,176144.50,18526.00,194670.50
code_and_coffee,Code & Coffee GmbH,2023-10-10,177167.50,18526.00,195693.50
code_and_coffee,Code & Coffee GmbH,2023-10-11,177883.50,18526.00,196409.50
code_and_coffee,Code & Coffee GmbH,2023-10-12,178983.50,18526.00,197509.50
code_and_coffee,Code & Coffee GmbH,2023-10-13,179656.50,18526.00,198182.50
code_and_coffee,Code & Coffee GmbH,2023-10-14,181296.65,18526.00,199822.65
code_and_coffee,Code & Coffee GmbH,2023-10-15,177700.78,14093.00,191793.78
code_and_coffee,Code & Coffee GmbH,2023-10-16,177887.78,14093.00,191980.78
code_and_coffee,Code & Coffee GmbH,2023-10-17,178813.78,14093.00,192906.78
code_and_coffee,Code & Coffee GmbH,2023-10-18,179478.78,14093.00,193571.78
code_and_coffee,Code & Coffee GmbH,2023-10-19,180311.78,14093.00,194404.78
code_and_coffee,Code & Coffee GmbH,2023-10-20,181426.78,14093.00,195519.78
code_and_coffee,Code & Coffee GmbH,2023-10-21,181858.78,14093.00,195951.78
code_and_coffee,Code & Coffee GmbH,2023-10-22,180274.73,14093.00,194367.73
code_and_coffee,Code & Coffee GmbH,2023-10-23,181960.69,14093.00,196053.69
code_and_coffee,Code & Coffee GmbH,2023-10-24,184536.18,14093.00,198629.18
code_and_coffee,Code & Coffee GmbH,2023-10-25,185392.18,14093.00,199485.18
