company_id,company_name,date,transaction_id,description,category,type,amount,balance,data_origin
code_and_coffee,Code & Coffee GmbH,2022-05-27,TX00174,Daily Sales Deposit,Sales Revenue,Credit,720,52743.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-27,TX00175,Rent Payment,Operating Expense,Debit,499,52244.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-28,TX00176,Daily Sales Deposit,Sales Revenue,Credit,770,53014.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-29,TX00177,Daily Sales Deposit,Sales Revenue,Credit,491,53505.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-30,TX00178,Daily Sales Deposit,Sales Revenue,Credit,687,54192.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-31,TX00179,Daily Sales Deposit,Sales Revenue,Credit,741,54933.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-31,TXB3008,B2B Invoice Payment - Solid Office Supplies eK (CINV5008),B2B Sales Revenue,Credit,476.43,55410.25,synthetic
code_and_coffee,Code & Coffee GmbH,2022-06-01,TX00180,Daily Sales Deposit,Sales Revenue,Credit,585,55995.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-01,TXD2005,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,5913,50082.25,derived
code_and_coffee,Code & Coffee GmbH,2022-06-02,TX00181,Daily Sales Deposit,Sales Revenue,Credit,524,50606.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-03,TX00182,Daily Sales Deposit,Sales Revenue,Credit,457,51063.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-03,TX00183,Coffee Supplier Payment,COGS,Debit,279,50784.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-04,TX00184,Daily Sales Deposit,Sales Revenue,Credit,725,51509.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-05,TX00185,Daily Sales Deposit,Sales Revenue,Credit,500,52009.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-06,TX00186,Daily Sales Deposit,Sales Revenue,Credit,452,52461.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-06,TXD2055,Credit Card Bill Payment,Credit Card Payment,Debit,551,51910.25,derived
code_and_coffee,Code & Coffee GmbH,2022-06-07,TX00187,Daily Sales Deposit,Sales Revenue,Credit,507,52417.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-08,TX00188,Daily Sales Deposit,Sales Revenue,Credit,595,53012.25,original
code_and_coffee,Code & Coffee GmbH,2022-06-08,TXI6015,Coffee bean restock,COGS,Debit,2091.73,50920.52,derived
code_and_coffee,Code & Coffee GmbH,2022-06-09,TX00189,Daily Sales Deposit,Sales Revenue,Credit,771,51691.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-10,TX00190,Daily Sales Deposit,Sales Revenue,Credit,754,52445.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-11,TX00191,Daily Sales Deposit,Sales Revenue,Credit,707,53152.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-11,TX00192,Rent Payment,Operating Expense,Debit,469,52683.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-12,TX00193,Daily Sales Deposit,Sales Revenue,Credit,505,53188.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-13,TX00194,Daily Sales Deposit,Sales Revenue,Credit,544,53732.52,original
code_and_coffee,Code & Coffee GmbH,2022-06-13,TXD2056,Credit Card Bill Payment,Credit Card Payment,Debit,392,53340.52,derived
code_and_coffee,Code & Coffee GmbH,2022-06-13,TXB3009,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5009),B2B Sales Revenue,Credit,310.7,53651.22,synthetic
code_and_coffee,Code & Coffee GmbH,2022-06-14,TX00195,Daily Sales Deposit,Sales Revenue,Credit,674,54325.22,original
code_and_coffee,Code & Coffee GmbH,2022-06-15,TX00196,Daily Sales Deposit,Sales Revenue,Credit,745,55070.22,original
code_and_coffee,Code & Coffee GmbH,2022-06-15,TX00197,Bakery Payment,COGS,Debit,216,54854.22,original
code_and_coffee,Code & Coffee GmbH,2022-06-15,TXD2028,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,1794.0,53060.22,derived
code_and_coffee,Code & Coffee GmbH,2022-06-15,TXI6016,Dairy restock,COGS,Debit,1162.07,51898.15,derived
code_and_coffee,Code & Coffee GmbH,2022-06-16,TX00198,Daily Sales Deposit,Sales Revenue,Credit,795,52693.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-17,TX00199,Daily Sales Deposit,Sales Revenue,Credit,457,53150.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-18,TX00200,Daily Sales Deposit,Sales Revenue,Credit,638,53788.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-19,TX00201,Daily Sales Deposit,Sales Revenue,Credit,525,54313.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-19,TX00202,Maintenance Payment,Operating Expense,Debit,188,54125.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-20,TX00203,Daily Sales Deposit,Sales Revenue,Credit,772,54897.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-21,TX00204,Daily Sales Deposit,Sales Revenue,Credit,588,55485.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-22,TX00205,Daily Sales Deposit,Sales Revenue,Credit,468,55953.15,original
code_and_coffee,Code & Coffee GmbH,2022-06-22,TXI6017,Bakery ingredient restock,COGS,Debit,1394.48,54558.67,derived
code_and_coffee,Code & Coffee GmbH,2022-06-23,TX00206,Daily Sales Deposit,Sales Revenue,Credit,646,55204.67,original
code_and_coffee,Code & Coffee GmbH,2022-06-23,TX00207,Utility Bill Payment,Operating Expense,Debit,253,54951.67,original
code_and_coffee,Code & Coffee GmbH,2022-06-23,TXB3010,B2B Invoice Payment - Ostpark Buero Services (CINV5010),B2B Sales Revenue,Credit,860.54,55812.21,synthetic
code_and_coffee,Code & Coffee GmbH,2022-06-24,TX00208,Daily Sales Deposit,Sales Revenue,Credit,485,56297.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-24,TX00209,Maintenance Payment,Operating Expense,Debit,319,55978.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-25,TX00210,Daily Sales Deposit,Sales Revenue,Credit,446,56424.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-25,TX00211,Rent Payment,Operating Expense,Debit,337,56087.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-26,TX00212,Daily Sales Deposit,Sales Revenue,Credit,603,56690.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-26,TX00213,Rent Payment,Operating Expense,Debit,440,56250.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-27,TX00214,Daily Sales Deposit,Sales Revenue,Credit,688,56938.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-28,TX00215,Daily Sales Deposit,Sales Revenue,Credit,756,57694.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-29,TX00216,Daily Sales Deposit,Sales Revenue,Credit,409,58103.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-30,TX00217,Daily Sales Deposit,Sales Revenue,Credit,499,58602.21,original
code_and_coffee,Code & Coffee GmbH,2022-06-30,TX00218,Coffee Supplier Payment,COGS,Debit,322,58280.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-01,TX00219,Daily Sales Deposit,Sales Revenue,Credit,749,59029.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-01,TXD2006,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,5625,53404.21,derived
code_and_coffee,Code & Coffee GmbH,2022-07-02,TX00220,Daily Sales Deposit,Sales Revenue,Credit,595,53999.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-03,TX00221,Daily Sales Deposit,Sales Revenue,Credit,824,54823.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-04,TX00222,Daily Sales Deposit,Sales Revenue,Credit,515,55338.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-04,TX00223,Coffee Supplier Payment,COGS,Debit,346,54992.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-05,TX00224,Daily Sales Deposit,Sales Revenue,Credit,996,55988.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-06,TX00225,Daily Sales Deposit,Sales Revenue,Credit,659,56647.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-07,TX00226,Daily Sales Deposit,Sales Revenue,Credit,651,57298.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-08,TX00227,Daily Sales Deposit,Sales Revenue,Credit,662,57960.21,original
code_and_coffee,Code & Coffee GmbH,2022-07-08,TXI6018,Coffee bean restock,COGS,Debit,2726.99,55233.22,derived
code_and_coffee,Code & Coffee GmbH,2022-07-09,TX00228,Daily Sales Deposit,Sales Revenue,Credit,916,56149.22,original
code_and_coffee,Code & Coffee GmbH,2022-07-09,TXB3011,B2B Invoice Payment - Ostpark Buero Services (CINV5011),B2B Sales Revenue,Credit,528.02,56677.24,synthetic
code_and_coffee,Code & Coffee GmbH,2022-07-10,TX00229,Daily Sales Deposit,Sales Revenue,Credit,926,57603.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-11,TX00230,Daily Sales Deposit,Sales Revenue,Credit,822,58425.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-12,TX00231,Daily Sales Deposit,Sales Revenue,Credit,667,59092.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-13,TX00232,Daily Sales Deposit,Sales Revenue,Credit,543,59635.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-14,TX00233,Daily Sales Deposit,Sales Revenue,Credit,511,60146.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-14,TX00234,Maintenance Payment,Operating Expense,Debit,485,59661.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-15,TX00235,Daily Sales Deposit,Sales Revenue,Credit,998,60659.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-15,TXD2029,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,1704.0,58955.24,derived
code_and_coffee,Code & Coffee GmbH,2022-07-15,TXI6019,Dairy restock,COGS,Debit,1515.0,57440.24,derived
code_and_coffee,Code & Coffee GmbH,2022-07-16,TX00236,Daily Sales Deposit,Sales Revenue,Credit,714,58154.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-16,TX00237,Maintenance Payment,Operating Expense,Debit,363,57791.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-17,TX00238,Daily Sales Deposit,Sales Revenue,Credit,909,58700.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-18,TX00239,Daily Sales Deposit,Sales Revenue,Credit,917,59617.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-19,TX00240,Daily Sales Deposit,Sales Revenue,Credit,890,60507.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-19,TX00241,Maintenance Payment,Operating Expense,Debit,213,60294.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-20,TX00242,Daily Sales Deposit,Sales Revenue,Credit,574,60868.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-21,TX00243,Daily Sales Deposit,Sales Revenue,Credit,919,61787.24,original
code_and_coffee,Code & Coffee GmbH,2022-07-21,TXB3012,B2B Invoice Payment - Solid Office Supplies eK (CINV5012),B2B Sales Revenue,Credit,705.44,62492.68,synthetic
code_and_coffee,Code & Coffee GmbH,2022-07-22,TX00244,Daily Sales Deposit,Sales Revenue,Credit,748,63240.68,original
code_and_coffee,Code & Coffee GmbH,2022-07-22,TXI6020,Bakery ingredient restock,COGS,Debit,1817.99,61422.69,derived
code_and_coffee,Code & Coffee GmbH,2022-07-23,TX00245,Daily Sales Deposit,Sales Revenue,Credit,856,62278.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-24,TX00246,Daily Sales Deposit,Sales Revenue,Credit,691,62969.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-25,TX00247,Daily Sales Deposit,Sales Revenue,Credit,598,63567.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-26,TX00248,Daily Sales Deposit,Sales Revenue,Credit,965,64532.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-27,TX00249,Daily Sales Deposit,Sales Revenue,Credit,595,65127.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-28,TX00250,Daily Sales Deposit,Sales Revenue,Credit,689,65816.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-29,TX00251,Daily Sales Deposit,Sales Revenue,Credit,767,66583.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-30,TX00252,Daily Sales Deposit,Sales Revenue,Credit,512,67095.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-31,TX00253,Daily Sales Deposit,Sales Revenue,Credit,854,67949.69,original
code_and_coffee,Code & Coffee GmbH,2022-07-31,TX00254,Bakery Payment,COGS,Debit,372,67577.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-01,TX00255,Daily Sales Deposit,Sales Revenue,Credit,561,68138.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-01,TXD2007,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,4441,63697.69,derived
code_and_coffee,Code & Coffee GmbH,2022-08-01,TXD2057,Credit Card Bill Payment,Credit Card Payment,Debit,774,62923.69,derived
code_and_coffee,Code & Coffee GmbH,2022-08-02,TX00256,Daily Sales Deposit,Sales Revenue,Credit,716,63639.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-03,TX00257,Daily Sales Deposit,Sales Revenue,Credit,686,64325.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-03,TX00258,Rent Payment,Operating Expense,Debit,199,64126.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-04,TX00259,Daily Sales Deposit,Sales Revenue,Credit,944,65070.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-05,TX00260,Daily Sales Deposit,Sales Revenue,Credit,575,65645.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-06,TX00261,Daily Sales Deposit,Sales Revenue,Credit,783,66428.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-07,TX00262,Daily Sales Deposit,Sales Revenue,Credit,883,67311.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-08,TX00263,Daily Sales Deposit,Sales Revenue,Credit,866,68177.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-08,TX00264,Utility Bill Payment,Operating Expense,Debit,168,68009.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-08,TXI6021,Coffee bean restock,COGS,Debit,2681.1,65328.59,derived
code_and_coffee,Code & Coffee GmbH,2022-08-09,TX00265,Daily Sales Deposit,Sales Revenue,Credit,895,66223.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-10,TX00266,Daily Sales Deposit,Sales Revenue,Credit,878,67101.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-11,TX00267,Daily Sales Deposit,Sales Revenue,Credit,552,67653.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-12,TX00268,Daily Sales Deposit,Sales Revenue,Credit,556,68209.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-12,TX00269,Coffee Supplier Payment,COGS,Debit,280,67929.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-13,TX00270,Daily Sales Deposit,Sales Revenue,Credit,685,68614.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-13,TX00271,Coffee Supplier Payment,COGS,Debit,322,68292.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-14,TX00272,Daily Sales Deposit,Sales Revenue,Credit,632,68924.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-15,TX00273,Daily Sales Deposit,Sales Revenue,Credit,720,69644.59,original
code_and_coffee,Code & Coffee GmbH,2022-08-15,TXD2030,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,2875.0,66769.59,derived
code_and_coffee,Code & Coffee GmbH,2022-08-15,TXI6022,Dairy restock,COGS,Debit,1489.5,65280.09,derived
code_and_coffee,Code & Coffee GmbH,2022-08-16,TX00274,Daily Sales Deposit,Sales Revenue,Credit,645,65925.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-17,TX00275,Daily Sales Deposit,Sales Revenue,Credit,508,66433.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-18,TX00276,Daily Sales Deposit,Sales Revenue,Credit,991,67424.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-19,TX00277,Daily Sales Deposit,Sales Revenue,Credit,729,68153.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-19,TX00278,Coffee Supplier Payment,COGS,Debit,240,67913.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-20,TX00279,Daily Sales Deposit,Sales Revenue,Credit,892,68805.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-21,TX00280,Daily Sales Deposit,Sales Revenue,Credit,621,69426.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-21,TX00281,Maintenance Payment,Operating Expense,Debit,128,69298.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-22,TX00282,Daily Sales Deposit,Sales Revenue,Credit,921,70219.09,original
code_and_coffee,Code & Coffee GmbH,2022-08-22,TXI6023,Bakery ingredient restock,COGS,Debit,1787.4,68431.69,derived
code_and_coffee,Code & Coffee GmbH,2022-08-23,TX00283,Daily Sales Deposit,Sales Revenue,Credit,995,69426.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-24,TX00284,Daily Sales Deposit,Sales Revenue,Credit,841,70267.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-25,TX00285,Daily Sales Deposit,Sales Revenue,Credit,826,71093.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-26,TX00286,Daily Sales Deposit,Sales Revenue,Credit,631,71724.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-27,TX00287,Daily Sales Deposit,Sales Revenue,Credit,751,72475.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-27,TX00288,Utility Bill Payment,Operating Expense,Debit,463,72012.69,original
code_and_coffee,Code & Coffee GmbH,2022-08-27,TXB3014,B2B Invoice Payment - Ostpark Buero Services (CINV5014),B2B Sales Revenue,Credit,738.69,72751.38,synthetic
code_and_coffee,Code & Coffee GmbH,2022-08-28,TX00289,Daily Sales Deposit,Sales Revenue,Credit,701,73452.38,original
code_and_coffee,Code & Coffee GmbH,2022-08-29,TX00290,Daily Sales Deposit,Sales Revenue,Credit,538,73990.38,original
code_and_coffee,Code & Coffee GmbH,2022-08-30,TX00291,Daily Sales Deposit,Sales Revenue,Credit,672,74662.38,original
code_and_coffee,Code & Coffee GmbH,2022-08-30,TX00292,Coffee Supplier Payment,COGS,Debit,319,74343.38,original
code_and_coffee,Code & Coffee GmbH,2022-08-31,TX00293,Daily Sales Deposit,Sales Revenue,Credit,647,74990.38,original
code_and_coffee,Code & Coffee GmbH,2022-08-31,TX00294,Bakery Payment,COGS,Debit,416,74574.38,original
code_and_coffee,Code & Coffee GmbH,2022-09-01,TX00295,Daily Sales Deposit,Sales Revenue,Credit,1122,75696.38,original
code_and_coffee,Code & Coffee GmbH,2022-09-01,TXD2008,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,3754,71942.38,derived
code_and_coffee,Code & Coffee GmbH,2022-09-02,TX00296,Daily Sales Deposit,Sales Revenue,Credit,1160,73102.38,original
code_and_coffee,Code & Coffee GmbH,2022-09-03,TX00297,Daily Sales Deposit,Sales Revenue,Credit,890,73992.38,original
code_and_coffee,Code & Coffee GmbH,2022-09-03,TXB3015,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5015),B2B Sales Revenue,Credit,819.38,74811.76,synthetic
code_and_coffee,Code & Coffee GmbH,2022-09-04,TX00298,Daily Sales Deposit,Sales Revenue,Credit,1108,75919.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-05,TX00299,Daily Sales Deposit,Sales Revenue,Credit,1121,77040.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-06,TX00300,Daily Sales Deposit,Sales Revenue,Credit,757,77797.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-06,TX00301,Maintenance Payment,Operating Expense,Debit,259,77538.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-07,TX00302,Daily Sales Deposit,Sales Revenue,Credit,1016,78554.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-08,TX00303,Daily Sales Deposit,Sales Revenue,Credit,779,79333.76,original
code_and_coffee,Code & Coffee GmbH,2022-09-08,TXI6024,Coffee bean restock,COGS,Debit,3449.94,75883.82,derived
code_and_coffee,Code & Coffee GmbH,2022-09-09,TX00304,Daily Sales Deposit,Sales Revenue,Credit,902,76785.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-10,TX00305,Daily Sales Deposit,Sales Revenue,Credit,863,77648.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-11,TX00306,Daily Sales Deposit,Sales Revenue,Credit,719,78367.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-11,TX00307,Bakery Payment,COGS,Debit,146,78221.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-12,TX00308,Daily Sales Deposit,Sales Revenue,Credit,1004,79225.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-13,TX00309,Daily Sales Deposit,Sales Revenue,Credit,1114,80339.82,original
code_and_coffee,Code & Coffee GmbH,2022-09-13,TXB3016,B2B Invoice Payment - Solid Office Supplies eK (CINV5016),B2B Sales Revenue,Credit,867.17,81206.99,synthetic
code_and_coffee,Code & Coffee GmbH,2022-09-14,TX00310,Daily Sales Deposit,Sales Revenue,Credit,753,81959.99,original
code_and_coffee,Code & Coffee GmbH,2022-09-15,TX00311,Daily Sales Deposit,Sales Revenue,Credit,843,82802.99,original
code_and_coffee,Code & Coffee GmbH,2022-09-15,TXD2031,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,3646.0,79156.99,derived
code_and_coffee,Code & Coffee GmbH,2022-09-15,TXI6025,Dairy restock,COGS,Debit,1916.63,77240.36,derived
code_and_coffee,Code & Coffee GmbH,2022-09-16,TX00312,Daily Sales Deposit,Sales Revenue,Credit,1158,78398.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-17,TX00313,Daily Sales Deposit,Sales Revenue,Credit,923,79321.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-17,TX00314,Rent Payment,Operating Expense,Debit,457,78864.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-18,TX00315,Daily Sales Deposit,Sales Revenue,Credit,1107,79971.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-19,TX00316,Daily Sales Deposit,Sales Revenue,Credit,707,80678.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-19,TX00317,Coffee Supplier Payment,COGS,Debit,263,80415.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-20,TX00318,Daily Sales Deposit,Sales Revenue,Credit,835,81250.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-21,TX00319,Daily Sales Deposit,Sales Revenue,Credit,877,82127.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-22,TX00320,Daily Sales Deposit,Sales Revenue,Credit,1056,83183.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-22,TXB3013,B2B Invoice Payment - Rheinstadt Event GmbH (CINV5013),B2B Sales Revenue,Credit,534.24,83717.6,synthetic
code_and_coffee,Code & Coffee GmbH,2022-09-22,TXI6026,Bakery ingredient restock,COGS,Debit,2299.96,81417.64,derived
code_and_coffee,Code & Coffee GmbH,2022-09-23,TX00321,Daily Sales Deposit,Sales Revenue,Credit,891,82308.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-24,TX00322,Daily Sales Deposit,Sales Revenue,Credit,1146,83454.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-25,TX00323,Daily Sales Deposit,Sales Revenue,Credit,1116,84570.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-26,TX00324,Daily Sales Deposit,Sales Revenue,Credit,1160,85730.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-27,TX00325,Daily Sales Deposit,Sales Revenue,Credit,1112,86842.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-27,TX00326,Maintenance Payment,Operating Expense,Debit,134,86708.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-28,TX00327,Daily Sales Deposit,Sales Revenue,Credit,1089,87797.64,original
code_and_coffee,Code & Coffee GmbH,2022-09-28,TXB3017,B2B Invoice Payment - Rheinstadt Event GmbH (CINV5017),B2B Sales Revenue,Credit,375.72,88173.36,synthetic
code_and_coffee,Code & Coffee GmbH,2022-09-29,TX00328,Daily Sales Deposit,Sales Revenue,Credit,955,89128.36,original
code_and_coffee,Code & Coffee GmbH,2022-09-30,TX00329,Daily Sales Deposit,Sales Revenue,Credit,1108,90236.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-01,TX00330,Daily Sales Deposit,Sales Revenue,Credit,1011,91247.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-01,TXD2009,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,3185,88062.36,derived
code_and_coffee,Code & Coffee GmbH,2022-10-02,TX00331,Daily Sales Deposit,Sales Revenue,Credit,950,89012.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-02,TX00332,Bakery Payment,COGS,Debit,218,88794.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-03,TX00333,Daily Sales Deposit,Sales Revenue,Credit,1073,89867.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-04,TX00334,Daily Sales Deposit,Sales Revenue,Credit,923,90790.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-05,TX00335,Daily Sales Deposit,Sales Revenue,Credit,966,91756.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-06,TX00336,Daily Sales Deposit,Sales Revenue,Credit,762,92518.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-07,TX00337,Daily Sales Deposit,Sales Revenue,Credit,1014,93532.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-08,TX00338,Daily Sales Deposit,Sales Revenue,Credit,1160,94692.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-08,TX00339,Utility Bill Payment,Operating Expense,Debit,204,94488.36,original
code_and_coffee,Code & Coffee GmbH,2022-10-08,TXI6027,Coffee bean restock,COGS,Debit,3571.19,90917.17,derived
code_and_coffee,Code & Coffee GmbH,2022-10-09,TX00340,Daily Sales Deposit,Sales Revenue,Credit,1084,92001.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-09,TX00341,Rent Payment,Operating Expense,Debit,410,91591.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-10,TX00342,Daily Sales Deposit,Sales Revenue,Credit,1164,92755.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-10,TXD2058,Credit Card Bill Payment,Credit Card Payment,Debit,696,92059.17,derived
code_and_coffee,Code & Coffee GmbH,2022-10-11,TX00343,Daily Sales Deposit,Sales Revenue,Credit,832,92891.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-12,TX00344,Daily Sales Deposit,Sales Revenue,Credit,1136,94027.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-13,TX00345,Daily Sales Deposit,Sales Revenue,Credit,752,94779.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-14,TX00346,Daily Sales Deposit,Sales Revenue,Credit,1157,95936.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-15,TX00347,Daily Sales Deposit,Sales Revenue,Credit,784,96720.17,original
code_and_coffee,Code & Coffee GmbH,2022-10-15,TXD2032,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,4245.0,92475.17,derived
code_and_coffee,Code & Coffee GmbH,2022-10-15,TXI6028,Dairy restock,COGS,Debit,1984.0,90491.17,derived
code_and_coffee,Code & Coffee GmbH,2022-10-16,TX00348,Daily Sales Deposit,Sales Revenue,Credit,1065,91556.17,original
